Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,5/13/2019,316,582,334
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,5/13/2019,7,24,12
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% OFF,4/30/2019,4,10,6
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive Early Access!,4/21/2019,40,74,35
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,4/21/2019,2781,1787,974
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive Early Access!,4/21/2019,7,30,12
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive Early Access!,4/21/2019,1,10,8
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive Early Access!,4/20/2019,22,73,27
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,New Arrival!,4/8/2019,,3,3
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,$27.75$37.00,4/8/2019,6,29,14
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! Take 25% Off,3/27/2019,124,304,154
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Up 5-pc free gift,3/13/2019,4,10,5
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,3/9/2019,81,227,107
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,3/9/2019,15,48,16
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,3/9/2019,3,29,15
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,3/7/2019,15,36,17
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Up 4-Piece Night Routine Skincare Set,2/27/2019,5,30,13
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Up 7-pc free gift,2/22/2019,,14,8
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,New Arrival!,2/13/2019,,13,1
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,2/10/2019,14,27,20
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,2/10/2019,201,336,204
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,2/9/2019,5,45,17
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,2/9/2019,10,31,18
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,2/8/2019,7,33,13
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,2/8/2019,,3,
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive!,2/6/2019,,6,2
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Take 25% Off,2/1/2019,2,74,25
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,2/1/2019,,72,18
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Take 25% Off,2/1/2019,359,1039,388
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% off,2/1/2019,8,71,14
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,$51.75$69.00,2/1/2019,15,83,21
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,1/31/2019,,14,5
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get 25% off,1/30/2019,5,19,3
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! FREE Full Sized Ultra-Fine Eyeliner Brush + set of 2 Mini Gel Eyeliners (Lined & Defined Eyeliner Duo),1/15/2019,5,14,4
