Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
la-mer,La Mer,Enjoy a deluxe sample of creme de la mer with any purchase,5/19/2017,22,33,20
la-mer,La Mer,"Enjoy an exclusive trio sample offer of The Lifting Eye Serum, The Regenerating Serum & The Moisturizing Soft Cream",5/18/2017,5,37,18
la-mer,La Mer,Enjoy a sample set of our full moisture collection with $200+ purchase,5/17/2017,3,16,7
la-mer,La Mer,"Enjoy a trio sample offer of The Lifting Eye Serum, The Regenerating Serum and The Moisturizing Soft Cream",5/12/2017,14,41,23
la-mer,La Mer,Select three deluxe samples,5/12/2017,86,95,40
la-mer,La Mer,a deluxe sample of The Illuminating Eye Gel plus The Moisturizing Soft Cream,5/5/2017,9,37,12
la-mer,La Mer,Enjoy a complimentary introduction to four of our latest treatments,5/4/2017,10,23,4
la-mer,La Mer,Receive a duo sample offer,4/28/2017,12,47,20
la-mer,La Mer,a duo sample offer of Genaissance de la Mer Serum Essence and Crème de la Mer,4/27/2017,17,42,25
la-mer,La Mer,a duo sample offer of Genaissance de la Mer Serum Essence and Crème de la Mer,4/26/2017,5,37,15
la-mer,La Mer,Enjoy a duo sample offer the renewal oil and creme de la mer,4/22/2017,5,18,7
la-mer,La Mer,Enjoy the gift of lift with a 4-piece mini regimen with any $300 purchase,4/18/2017,8,54,22
la-mer,La Mer,Select three transformative deluxe samples,4/12/2017,20,40,18
la-mer,La Mer,"Enjoy travel size samples of Crème de la Mer, The Revitalizing Hydrating Serum, The Cleansing Micellar Water & The Soft Fluid Long Wear Foundation SPF 20",4/5/2017,19,37,14
la-mer,La Mer,Enjoy a Lift with deluxe samples of The Lifting Firming Mask & The Lifting Contour Serum,3/29/2017,16,34,17
la-mer,La Mer,Choose one indulgent mask sample with any $150 purchase,3/21/2017,5,18,8
la-mer,La Mer,Get the 4-piece small miracles collection,3/20/2017,8,33,11
la-mer,La Mer,Today Only! Get a deluxe sample duo,3/16/2017,19,16,4
la-mer,La Mer,Today Only! Get a deluxe sample duo,3/15/2017,10,14,2
la-mer,La Mer,Today Only! Get a deluxe sample duo,3/15/2017,20,29,8
la-mer,La Mer,Today Only! Duo samples of The Renewal Oil & The Moisturizing Soft Cream,3/14/2017,11,12,12
la-mer,La Mer,Today Only! Duo samples of The Renewal Oil & The Moisturizing Soft Cream,3/14/2017,7,27,18
la-mer,La Mer,Today Only! Duo samples of The Renewal Oil & The Moisturizing Soft Cream,3/14/2017,137,141,96
la-mer,La Mer,$60 ,3/14/2017,7,22,7
la-mer,La Mer,Today Only! Duo samples of The Renewal Oil & The Moisturizing Soft Cream,3/14/2017,2,4,4
la-mer,La Mer,curate your own 4-piece mini-regimen,3/11/2017,246,209,161
la-mer,La Mer,$310 + Free 6-pc Gift,3/11/2017,54,89,65
la-mer,La Mer,$180 + Free 6 deluxe samples,3/10/2017,9,12,2
la-mer,La Mer,$240 + Free 6 deluxe samples,3/9/2017,15,24,10
la-mer,La Mer,$200 + Free 6 deluxe samples,3/9/2017,8,20,16
la-mer,La Mer,Dealmoon Exclusive! $100 off when you spend $500,3/4/2017,218,221,318
la-mer,La Mer,Dealmoon Exclusive! $100 off when you spend $500,3/4/2017,4,3,6
la-mer,La Mer,Receive a complete 4 -piece small miracles collection,3/3/2017,1,40,11
la-mer,La Mer,Dealmoon Exclusive! $100 off when you spend $500,3/3/2017,1,14,18
la-mer,La Mer,Dealmoon Exclusive! $150,3/3/2017,9,23,13
la-mer,La Mer,Dealmoon Exclusive! $240,3/3/2017,1,7,10
la-mer,La Mer,Dealmoon Exclusive! $100 off when you spend $500,3/3/2017,,2,4
la-mer,La Mer,a duo sample offer of The Cleansing Micellar Water and The Perfecting Treatment,3/1/2017,4,22,7
la-mer,La Mer,a deluxe sample of The NEW Revitalizing Hydrating Serum,3/1/2017,6,37,10
la-mer,La Mer,deluxe samples of Genaissance de la Mer，the serum essence & creme de la mer,2/24/2017,5,72,29
la-mer,La Mer,Receive a luxury size sample of The Treatment Lotion,2/16/2017,5,26,8
la-mer,La Mer,Receive a luxury size sample of The Treatment Lotion,2/16/2017,6,10,4
la-mer,La Mer,Receive a complete 4 -piece mini-regimen ($177.7 value),2/15/2017,16,31,9
la-mer,La Mer,Get a free exclusive trio (up to $151.1 value）,2/13/2017,163,255,164
la-mer,La Mer,a deluxe sample of The Perfecting Treatment ($85 value),2/8/2017,26,76,29
la-mer,La Mer,Free duo deluxe sample,2/3/2017,11,22,5
la-mer,La Mer,Free 3-piece Gift + sample of the mask,1/27/2017,30,89,59
la-mer,La Mer,Free 3-piece Gift + sample of the mask,1/27/2017,26,54,11
la-mer,La Mer,sample offer of The Lifting Firming Mask,1/23/2017,8,24,9
la-mer,La Mer,Free 4-piece small miracles collection,1/19/2017,9,19,20
la-mer,La Mer,sample offer of a 30-day supply of The Moisturizing Soft Cream plus The Lifting Eye Serum( $133 value),1/12/2017,5,25,8
la-mer,La Mer,sample offer of The Lifting Firming Mask,1/4/2017,6,17,11
la-mer,La Mer,sample offer of The Eye Balm Intense plus 2 samples of your choice,1/4/2017,4,26,12
la-mer,La Mer,28-day Sample of The Eye Concentrate,12/30/2016,19,23,9
la-mer,La Mer,Select one of the mini-regimens（up to $157.3 Value),12/14/2016,8,22,12
la-mer,La Mer,Get two of latest treatments,12/6/2016,4,35,20
la-mer,La Mer,Dealmoon Exclusive! $150 Off with Any $500 Purchase,11/30/2016,715,956,1139
la-mer,La Mer,Dealmoon Exclusive！$150 Off with Any $500 Purchase,11/30/2016,19,87,61
la-mer,La Mer,Customizing your own 4-piece regimen,11/24/2016,87,314,234
la-mer,La Mer,Free 4-piece small miracles collection and more,11/22/2016,35,103,69
la-mer,La Mer,Free 4-pc Gift Set,11/22/2016,13,29,14
la-mer,La Mer,get a duo sample offer of Moisturizing Soft Lotion and The Eye Concentrate,11/16/2016,25,52,23
la-mer,La Mer,get a duo sample offer of The Body Crème and The Hand Treatment,11/15/2016,11,25,5
la-mer,La Mer,Select one of mini-regimens ( up to $157.4 Value),11/15/2016,13,20,17
la-mer,La Mer,$360+ $100 Off $500 +Deluxe Sample,11/12/2016,4,22,11
la-mer,La Mer,Up to $100 Off + Deluxe Sample,11/12/2016,22,47,30
la-mer,La Mer,Dealmoon Exclusive! $100 Off with Any $500 Purchase,11/12/2016,300,735,759
la-mer,La Mer,$170+$100 Off $500+Deluxe Sample,11/12/2016,12,38,29
la-mer,La Mer,$200 $100 Off with $500,11/12/2016,,8,9
la-mer,La Mer,Up to $100 Off + a Deluxe Sample,11/12/2016,6,15,7
la-mer,La Mer,$330+$100 Off $500+Deluxe Sample,11/11/2016,6,18,7
la-mer,La Mer,Free 4-pc Gifts,11/2/2016,3,38,9
la-mer,La Mer,Free 5-pc Gifts,10/30/2016,42,148,29
la-mer,La Mer,Free Deluxe Duo Samples + 2 Free Samples,10/26/2016,,4,2
la-mer,La Mer,Brighten and beautify with a perfect deluxe sample pairing of The Perfecting Treatment and The Illuminating Eye Gel,10/22/2016,8,19,8
la-mer,La Mer,Free 5pc set ($182.8 Vlaue),10/20/2016,,4,3
la-mer,La Mer,$75 + The Perfecting Treatment sample,10/19/2016,,19,4
la-mer,La Mer,Free Small Miracles Collections (4-piece),10/15/2016,9,79,15
la-mer,La Mer,Free Small Miracles Collections (4-piece),10/14/2016,41,72,20
la-mer,La Mer,Free Small Miracles Collections (4-piece),10/13/2016,8,17,5
la-mer,La Mer,$410+ Free 5-pc Gift Set,10/13/2016,,3,1
la-mer,La Mer,Free Small Miracles Collections (4-piece),10/13/2016,,20,7
la-mer,La Mer,Free 3 Deluxe Samples + Free Shipping,10/8/2016,25,21,7
la-mer,La Mer,a duo sample offer of The Renewal Oil and The Moisturizing Soft Cream,10/6/2016,10,33,4
la-mer,La Mer,an exclusive sample offer of The Lifting Firming Mask,9/30/2016,23,28,5
la-mer,La Mer,free 2 week supply of the moisturzing soft cream sample,9/29/2016,2,11,4
la-mer,La Mer,3 deluxe Sample($163.7 Value),9/23/2016,28,53,6
la-mer,La Mer,2 deluxe Sample($98.4 Value),9/21/2016,40,74,15
la-mer,La Mer,Free The Hand Treatment 1oz,9/7/2016,2,10,3
la-mer,La Mer,Free The Hand Treatment 1oz,9/7/2016,,13,1
la-mer,La Mer,Free Concentrate and Moisturizing Soft Cream Samples,8/31/2016,5,8,5
la-mer,La Mer,Free Exclusive Sample,8/30/2016,17,52,12
la-mer,La Mer,Free Exclusive Sample,8/29/2016,4,39,13
la-mer,La Mer,Free Exclusive Sample Offer of The Moisturizing Gel Cream (.24oz),8/23/2016,5,7,6
la-mer,La Mer,free exclusive sample offer of The Regenerating Serum,8/22/2016,19,56,21
la-mer,La Mer,Free exclusive sample offer of The Regenerating Serum,8/20/2016,5,35,11
la-mer,La Mer,Free exclusive sample offer of The Regenerating Serum,8/19/2016,10,25,7
la-mer,La Mer,Free exclusive sample offer of The Eye Concentrate,8/17/2016,2,33,24
la-mer,La Mer,Free exclusive sample offer of The Eye Concentrate,8/17/2016,4,23,16
la-mer,La Mer,free exclusive sample offer of The Eye Concentrate,8/16/2016,1,16,
la-mer,La Mer,The Small Miracles Collection,8/12/2016,14,19,2
la-mer,La Mer,Free Moisturizing Gel Cream + The Concentrate,8/11/2016,27,37,8
la-mer,La Mer,a duo sample offer of The Perfecting Treatment and The Illuminating Eye Gel,8/10/2016,,13,4
la-mer,La Mer,Free 4 Deluxe Samples,8/10/2016,33,31,8
la-mer,La Mer,Free 2 Deluxe Samples,8/10/2016,53,47,10
la-mer,La Mer,Free duo sample offer of The Renewal Oil and The Moisturizing Soft Cream,8/10/2016,3,6,3
la-mer,La Mer,Free 4 Deluxe Samples,8/9/2016,,22,2
la-mer,La Mer,Dealmoon Exclusive! Free 2 samples,8/9/2016,3,16,6
la-mer,La Mer,Receive a duo sample offer of The NEW Cleansing Micellar Water and The Cleansing Gel,8/9/2016,18,12,3
la-mer,La Mer,$395 ,8/8/2016,,73,37
la-mer,La Mer,Free Deluxe Regenerating Serum Sample,7/28/2016,,7,1
la-mer,La Mer,Free Oil Absorbing Lotion Sample,7/27/2016,,7,1
la-mer,La Mer,3 Free Deluxe Samples,7/26/2016,,11,2
la-mer,La Mer,5 Free Deluxe Samples,7/21/2016,,16,11
la-mer,La Mer,5 Free Deluxe Samples,7/20/2016,,33,7
la-mer,La Mer,5 Free Samples,7/19/2016,,20,13
la-mer,La Mer,2 Free Deluxe Samples,7/19/2016,,40,33
la-mer,La Mer,Free Shipping & Deluxe Sample,7/15/2016,,16,8
la-mer,La Mer,Free Reparative SkinTint SPF30 Sample,7/14/2016,,7,3
la-mer,La Mer,Free Crème de La Mer,7/13/2016,,11,5
la-mer,La Mer,Free Cleansing Foam Sample (1oz),7/13/2016,,61,9
la-mer,La Mer,Free Reparative Body Lotion Sample + 2 Samples,7/11/2016,,18,5
la-mer,La Mer,Free Cleansing Foam + 2 Deluxe Sample,7/9/2016,,54,19
la-mer,La Mer,Free Moisturizing Gel Cream (0.24oz),6/21/2016,,69,22
la-mer,La Mer,Free Perfecting Treatment & Reparative SkinTint SPF30 Shade,6/20/2016,,8,2
la-mer,La Mer,Free 6 Deluxe Gifts,6/13/2016,,18,4
la-mer,La Mer,Last Day! Dealmoon Exclusive! $75 OFF with any $350 Order,6/10/2016,1,415,363
la-mer,La Mer,Last Day！$75 OFF,6/10/2016,,10,10
la-mer,La Mer,Last Day! $75 OFF,6/9/2016,,21,10
