Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! Enjoy 20% off,2018-11-29,15,235,128
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Enjoy 20% off sitewide,2018-11-29,652,1693,735
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! Enjoy 20% off sitewide,2018-11-27,15,132,48
giorgio-armani-beauty,Giorgio Armani Beauty,Enjoy 15% off,2018-11-12,1,10,3
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Enjoy 15% off,2018-11-12,104,517,173
giorgio-armani-beauty,Giorgio Armani Beauty,15% off + free gifts with,2018-11-12,,13,3
giorgio-armani-beauty,Giorgio Armani Beauty,Enjoy 15% off,2018-11-11,1,26,9
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-11-11,4,88,27
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-11-11,4,54,29
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-11-11,13,95,31
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-11-11,,18,12
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-11-11,6,50,8
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-11-10,1,10,3
giorgio-armani-beauty,Giorgio Armani Beauty,$54.4(Original $64),2018-11-09,,8,3
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Early Access! 15% off,2018-10-16,2,71,21
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-10-16,5,119,29
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Early Access! Enjoy 15% off,2018-10-15,83,488,194
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Early Access! Enjoy 15% off,2018-10-15,7,53,17
giorgio-armani-beauty,Giorgio Armani Beauty,$32.3 (Original $38),2018-10-15,1,12,1
