,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count,year,month,day,weekday,Weekend_FLG,Event_1day,Event_7days,Event_14days,Event_1month,Discount_off,GWP
164,Lancome,6 Piece Deluxe Sample Offer Including a Signature Cosmetic Bag,2013-09-30,0.0,1.0,0.0,2013,9,30,Monday,False,Normal,Normal,Normal,Columbus Day,0.0,True
165,Lancome,Free Anti-Aging Deluxe Duo($57 value),2013-10-04,0.0,4.0,0.0,2013,10,4,Friday,True,Normal,Normal,Columbus Day,Columbus Day,0.0,False
166,Lancome,Free 5 Deluxe Samples(Up To A $49 Value),2013-10-08,0.0,1.0,0.0,2013,10,8,Tuesday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,True
167,Lancome,5 Hours Only!,2013-10-10,0.0,2.0,0.0,2013,10,10,Thursday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
168,Lancome,Free Deluxe Samples of Bestselling Skincare Regimen(a $96 value),2013-10-11,0.0,1.0,0.0,2013,10,11,Friday,True,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,True
169,Lancome,Free Deluxe Samples(Up to $99 Value),2013-10-16,0.0,1.0,0.0,2013,10,16,Wednesday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,True
170,Lancome,"$10 Off Orders Of $75-$99, $15 Off Orders Of $100-$149, $25 Off Orders Over $150 +",2013-10-21,0.0,1.0,0.0,2013,10,21,Monday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,False
171,Lancome,5 Piece Deluxe Sample Offer Including a Signature Cosmetic Bag,2013-10-23,0.0,3.0,0.0,2013,10,23,Wednesday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,True
172,Lancome,$97.00$117.00,2013-10-24,0.0,3.0,0.0,2013,10,24,Thursday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,False
173,Lancome,Holiday Gift Sets Just Lanched,2013-10-27,0.0,4.0,0.0,2013,10,27,Sunday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,True
174,Lancome,Free 8 Pieces Deluxe Samples with orders over $60,2013-10-29,0.0,12.0,0.0,2013,10,29,Tuesday,False,Normal,Normal,Veterans Day,Veterans Day,0.0,True
175,Lancome,['Free 8 Pieces Deluxe Gifts with orders over $49' '$230.00$321.00'],2013-10-31,0.0,6.0,0.0,2013,10,31,Thursday,False,Normal,Normal,Veterans Day,Veterans Day,0.0,False
176,Lancome,Free 5 Deluxe Samples,2013-11-03,0.0,11.0,0.0,2013,11,3,Sunday,False,Normal,Normal,Veterans Day,Veterans Day,0.0,True
177,Lancome,Free Deluxe Sample Duo + free shipping,2013-11-06,0.0,0.0,0.0,2013,11,6,Wednesday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,True
178,Lancome,Free Deluxe Samples($86 value),2013-11-07,0.0,5.0,0.0,2013,11,7,Thursday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,True
179,Lancome,['Up to $25 off' 'Free 8 Piece Deluxe Sample($153 value)'],2013-11-13,0.0,15.0,0.0,2013,11,13,Wednesday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
180,Lancome,Up To $25 Off,2013-11-14,0.0,0.0,0.0,2013,11,14,Thursday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
181,Lancome,Free 3 Piece Deluxe Sample($153 value),2013-11-15,0.0,1.0,0.0,2013,11,15,Friday,True,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,True
182,Lancome,['$59.50' '15% OFF'],2013-11-16,0.0,6.0,0.0,2013,11,16,Saturday,True,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
183,Lancome,$230.00$321.00,2013-11-19,0.0,3.0,0.0,2013,11,19,Tuesday,False,Normal,Normal,Veterans Day,Veterans Day,0.0,False
184,Lancome,Free 5 Deluxe Samples & Free Standard Shipping,2013-11-20,0.0,6.0,0.0,2013,11,20,Wednesday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,True
185,Lancome,Free 7 Travel Size Makeup & Skincare Essentials($154 Value),2013-11-23,0.0,9.0,0.0,2013,11,23,Saturday,True,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
186,Lancome,Free 4 Travel Size Makeup & Skincare Essentials($24 value),2013-11-26,0.0,0.0,0.0,2013,11,26,Tuesday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
187,Lancome,['Free 3 Deluxe Samples' 'Holiday Gift Sets'],2013-11-27,0.0,13.0,0.0,2013,11,27,Wednesday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,False
188,Lancome,Free 4 Holiday Travel Essentials(A $54 value),2013-11-28,0.0,3.0,0.0,2013,11,28,Thursday,False,Thanksgiving,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
189,Lancome,Free Eyelash Curler + Free Sample,2013-11-29,0.0,5.0,0.0,2013,11,29,Friday,True,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
190,Lancome,Free Star Bronzer and Definicials Mascara ($32 value) + Travel Pochette + Deluxe Sample,2013-11-30,0.0,4.0,0.0,2013,11,30,Saturday,True,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
191,Lancome,['25% Off' '$72.00$96.00'],2013-12-02,0.0,50.0,0.0,2013,12,2,Monday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,False
192,Lancome,$65.60$82.00,2013-12-06,0.0,8.0,0.0,2013,12,6,Friday,True,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
193,Lancome,20% Off,2013-12-07,0.0,30.0,0.0,2013,12,7,Saturday,True,Normal,Normal,Thanksgiving,Thanksgiving,0.2,False
194,Lancome,Free Cosmetic Pochette($49 value),2013-12-08,0.0,8.0,0.0,2013,12,8,Sunday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
195,Lancome,Free 5 Skincare and Makeup Must Haves ($60 value),2013-12-10,0.0,5.0,0.0,2013,12,10,Tuesday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
196,Lancome,Free 8 Travel Size Makeup & Skincare Essentials($149 value)+ Free Shipping,2013-12-15,0.0,4.0,0.0,2013,12,15,Sunday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,True
197,Lancome,Free 6 Deluxe Samples,2013-12-18,0.0,2.0,0.0,2013,12,18,Wednesday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,True
198,Lancome,Free 5 Deluxe Samples + Free Shipping,2013-12-23,0.0,3.0,0.0,2013,12,23,Monday,False,Normal,Christmas Day,Christmas Day,Christmas Day,0.0,True
199,Lancome,Free shipping+Free A Deluxe Sample Duo(a $50 value)+one exclusive samples,2013-12-30,0.0,5.0,0.0,2013,12,30,Monday,False,Normal,New Year's Day,New Year's Day,New Year's Day,0.0,True
200,Lancome,4 free samples,2014-01-02,0.0,6.0,0.0,2014,1,2,Thursday,False,Normal,New Year's Day,New Year's Day,New Year's Day,0.0,False
201,Lancome,3 free samples,2014-01-08,0.0,8.0,0.0,2014,1,8,Wednesday,False,Normal,Normal,New Year's Day,New Year's Day,0.0,False
202,Lancome,Free shipping+Free A Deluxe Sample Duo(a $32 value),2014-01-09,0.0,3.0,0.0,2014,1,9,Thursday,False,Normal,Normal,New Year's Day,New Year's Day,0.0,True
203,Lancome,Free 7 Samples,2014-01-16,0.0,8.0,0.0,2014,1,16,Thursday,False,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,True
204,Lancome,Dealmoon Exclusive!,2014-01-19,0.0,15.0,0.0,2014,1,19,Sunday,False,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
205,Lancome,['$120' '$230.00$321.00'],2014-01-23,0.0,9.0,0.0,2014,1,23,Thursday,False,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
206,Lancome,Free Sample of Advanced Genifique,2014-01-29,0.0,10.0,0.0,2014,1,29,Wednesday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,True
207,Lancome,['15% Off $60' 'FREE 7 Piece Deluxe Sample Gift'],2014-01-30,0.0,33.0,0.0,2014,1,30,Thursday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
208,Lancome,Free shipping+Free A Deluxe Sample Duo(a $34 value),2014-02-03,0.0,5.0,0.0,2014,2,3,Monday,False,Normal,Normal,Normal,Martin Luther King Jr. Day,0.0,True
209,Lancome,Dealmoon Exclusive !,2014-02-08,0.0,7.0,0.0,2014,2,8,Saturday,True,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
210,Lancome,Free 5 Sample (a $124 value),2014-02-11,0.0,10.0,0.0,2014,2,11,Tuesday,False,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,True
211,Lancome,FREE 5-Piece Gift+ Free Shipping,2014-02-17,0.0,2.0,0.0,2014,2,17,Monday,False,Washington's Birthday,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,True
212,Lancome,Free 4 Piece Deluxe + A Bonus Génifique Sample + Free Shipping,2014-02-20,0.0,17.0,0.0,2014,2,20,Thursday,False,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,True
213,Lancome,15% Off + free shipping on Orders of $49,2014-02-22,0.0,8.0,0.0,2014,2,22,Saturday,True,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.15,False
214,Lancome,8 Free Deluxe Samples ($132 Value) + Free shipping,2014-02-25,0.0,9.0,0.0,2014,2,25,Tuesday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,True
215,Lancome,$205.00$230.00,2014-02-26,0.0,0.0,0.0,2014,2,26,Wednesday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
216,Lancome,"['Free 4 Pieces Sample' '$10 Off $75-$99, $15 Off $100-$149, $25 Off $150']",2014-02-27,0.0,16.0,0.0,2014,2,27,Thursday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
217,Lancome,Free 6 Pieces Gift,2014-03-04,0.0,13.0,0.0,2014,3,4,Tuesday,False,Normal,Normal,Normal,Washington's Birthday,0.0,True
218,Lancome,2 Days only! Free 8 Deluxe Samples,2014-03-07,0.0,12.0,0.0,2014,3,7,Friday,True,Normal,Normal,Normal,Washington's Birthday,0.0,True
219,Lancome,15% Off + free shipping on Orders of $49,2014-03-11,0.0,9.0,0.0,2014,3,11,Tuesday,False,Normal,Normal,Normal,Washington's Birthday,0.15,False
220,Lancome,"['Free 4 Deluxe Genifique Samples + Extra Sample + Free Shipping'
 'Free 4 Piece Deluxe Sample + Free Shipping']",2014-03-13,0.0,42.0,0.0,2014,3,13,Thursday,False,Normal,Normal,Normal,Washington's Birthday,0.0,False
221,Lancome,Free 4 Piece Samples (a $84 value) + Free shipping,2014-03-15,0.0,26.0,0.0,2014,3,15,Saturday,True,Normal,Normal,Normal,Washington's Birthday,0.0,True
222,Lancome,"['Free Genifique Duo + Free Shipping'
 '$10 Off $75-$99, $15 Off $100-$149, $25 Off $150']",2014-03-25,0.0,26.0,0.0,2014,3,25,Tuesday,False,Normal,Normal,Normal,Normal,0.0,False
223,Lancome,Free 6-Piece Sample & Free Shipping,2014-03-27,0.0,12.0,0.0,2014,3,27,Thursday,False,Normal,Normal,Normal,Normal,0.0,True
224,Lancome,['Up to 40% Off' '15% Off + Free Shipping'],2014-03-28,0.0,21.0,0.0,2014,3,28,Friday,True,Normal,Normal,Normal,Normal,0.0,False
225,Lancome,['15% Off + Free shipping' 'Free 8-pc Deluxe Samples & Free Shipping'],2014-03-29,0.0,15.0,0.0,2014,3,29,Saturday,True,Normal,Normal,Normal,Normal,0.0,False
226,Lancome,Up to $25 OFF with Beauty purchase,2014-03-30,0.0,2.0,0.0,2014,3,30,Sunday,False,Normal,Normal,Normal,Normal,0.0,False
227,Lancome,Free Deluxe Absolue Trio(a $120 value) + Free Shipping,2014-04-03,0.0,9.0,0.0,2014,4,3,Thursday,False,Normal,Normal,Normal,Normal,0.0,False
228,Lancome,Free 8 skincare and makeup essentials,2014-04-04,0.0,11.0,0.0,2014,4,4,Friday,True,Normal,Normal,Normal,Normal,0.0,False
229,Lancome,Free 4 pc Skincare Essentials,2014-04-11,0.0,13.0,0.0,2014,4,11,Friday,True,Normal,Normal,Normal,Normal,0.0,False
230,Lancome,FREE 7 Piece Gift (Up to a $160 value),2014-04-22,0.0,49.0,0.0,2014,4,22,Tuesday,False,Normal,Normal,Normal,Normal,0.0,True
231,Lancome,Free 4 Deluxe Genifique Samples + Extra Sample + Free Shipping,2014-04-23,0.0,31.0,0.0,2014,4,23,Wednesday,False,Normal,Normal,Normal,Normal,0.0,True
232,Lancome,Up to $25 OFF with Beauty purchase,2014-04-25,0.0,2.0,0.0,2014,4,25,Friday,True,Normal,Normal,Normal,Normal,0.0,False
233,Lancome,8 FREE DELUXE SAMPLES,2014-04-28,0.0,11.0,0.0,2014,4,28,Monday,False,Normal,Normal,Normal,Memorial Day,0.0,False
234,Lancome,15% Off + Free shipping,2014-05-01,0.0,0.0,0.0,2014,5,1,Thursday,False,Normal,Normal,Normal,Memorial Day,0.15,False
235,Lancome,Best-Selling Due Sample,2014-05-04,0.0,14.0,0.0,2014,5,4,Sunday,False,Normal,Normal,Normal,Memorial Day,0.0,True
236,Lancome,Free 4 of Marie Claire's eye essentials and a signature cosmetic bag,2014-05-05,0.0,2.0,0.0,2014,5,5,Monday,False,Normal,Normal,Normal,Memorial Day,0.0,False
237,Lancome,Free 7-Day of Lancome Genifique Sample,2014-05-16,0.0,2.0,0.0,2014,5,16,Friday,True,Normal,Normal,Memorial Day,Memorial Day,0.0,True
238,Lancome,Free 4 Deluxe Genifique Samples + Extra Sample + Free Shipping,2014-05-19,0.0,29.0,0.0,2014,5,19,Monday,False,Normal,Normal,Memorial Day,Memorial Day,0.0,True
239,Lancome,$55.20$69.00,2014-05-22,0.0,4.0,0.0,2014,5,22,Thursday,False,Normal,Memorial Day,Memorial Day,Memorial Day,0.0,False
240,Lancome,['$36.80$46.00' '$22.40$28.00'],2014-05-23,0.0,0.0,0.0,2014,5,23,Friday,True,Normal,Memorial Day,Memorial Day,Memorial Day,0.0,False
241,Lancome,['$20.00$25.00' '$67.20$84.00'],2014-05-25,0.0,23.0,0.0,2014,5,25,Sunday,False,Normal,Memorial Day,Memorial Day,Memorial Day,0.0,False
242,Lancome,20% OFF,2014-05-26,0.0,3.0,0.0,2014,5,26,Monday,False,Memorial Day,Memorial Day,Memorial Day,Memorial Day,0.2,False
243,Lancome,$44.00$55.00,2014-05-27,0.0,0.0,0.0,2014,5,27,Tuesday,False,Normal,Memorial Day,Memorial Day,Memorial Day,0.0,False
244,Lancome,20% Off,2014-05-28,0.0,49.0,0.0,2014,5,28,Wednesday,False,Normal,Memorial Day,Memorial Day,Memorial Day,0.2,False
245,Lancome,Free 4 Piece Sample (A $108 Value),2014-05-31,0.0,0.0,0.0,2014,5,31,Saturday,True,Normal,Memorial Day,Memorial Day,Memorial Day,0.0,True
246,Lancome,['From $89' 'Free 5 Deluxe Samples (A $85 Value)'],2014-06-03,0.0,8.0,0.0,2014,6,3,Tuesday,False,Normal,Normal,Memorial Day,Memorial Day,0.0,False
247,Lancome,['Up to $25 OFF' '$74.00$84.00'],2014-06-06,0.0,6.0,0.0,2014,6,6,Friday,True,Normal,Normal,Memorial Day,Memorial Day,0.0,False
248,Lancome,Free 4 Piece Sample (A $44 Value),2014-06-08,0.0,3.0,0.0,2014,6,8,Sunday,False,Normal,Normal,Memorial Day,Memorial Day,0.0,True
249,Lancome,15% Off + Free Shipping,2014-06-09,0.0,0.0,0.0,2014,6,9,Monday,False,Normal,Normal,Normal,Memorial Day,0.15,False
250,Lancome,Free 2 Deluxe Travel Sizes Sample,2014-06-10,0.0,1.0,0.0,2014,6,10,Tuesday,False,Normal,Normal,Normal,Memorial Day,0.0,True
251,Lancome,BOGO Free,2014-06-17,0.0,9.0,0.0,2014,6,17,Tuesday,False,Normal,Normal,Normal,Independence Day,0.5,False
252,Lancome,Free 8 Deluxe Samples,2014-06-19,0.0,1.0,0.0,2014,6,19,Thursday,False,Normal,Normal,Normal,Independence Day,0.0,True
253,Lancome,Free 5 Deluxe Samples,2014-06-22,0.0,8.0,0.0,2014,6,22,Sunday,False,Normal,Normal,Independence Day,Independence Day,0.0,True
254,Lancome,"['Free 4 Deluxe Genifique Samples + Extra Sample + Free Shipping'
 '$55 + Free 4 deluxe Genifique samples($156 value)'
 '$25 + Free 4 deluxe Genifique samples($156 value) with $49 purchase'
 'BOGO Free']",2014-06-24,0.0,38.0,0.0,2014,6,24,Tuesday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
255,Lancome,Free 5-Piece Travel Essentials + Free Shipping + Free Genifique Eye Cream,2014-06-25,0.0,3.0,0.0,2014,6,25,Wednesday,False,Normal,Normal,Independence Day,Independence Day,0.0,True
256,Lancome,10% Off,2014-06-27,0.0,0.0,0.0,2014,6,27,Friday,True,Normal,Normal,Independence Day,Independence Day,0.1,False
257,Lancome,15% Off + Free Shipping,2014-06-28,0.0,5.0,0.0,2014,6,28,Saturday,True,Normal,Independence Day,Independence Day,Independence Day,0.15,False
258,Lancome,"['BOGO Free'
 'Free Renergie Lift Multi-Action Duo($56 value) + Free Shipping']",2014-07-01,0.0,16.0,0.0,2014,7,1,Tuesday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
259,Lancome,Free 5-Piece Travel Essentials + Free Shipping,2014-07-02,0.0,5.0,0.0,2014,7,2,Wednesday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,True
260,Lancome,['BOGO Free' 'CILS BOOSTER XL Mascara Primer'],2014-07-04,0.0,13.0,0.0,2014,7,4,Friday,True,Independence Day,Independence Day,Independence Day,Independence Day,0.0,False
261,Lancome,['FREE Visionnaire Eye' 'Buy 1 Get 1 Free'],2014-07-07,0.0,9.0,0.0,2014,7,7,Monday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
262,Lancome,Best Selling Definicils Mascara + an Eyelash Curler,2014-07-08,0.0,16.0,0.0,2014,7,8,Tuesday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
263,Lancome,15% Off + Free Shipping,2014-07-11,0.0,2.0,0.0,2014,7,11,Friday,True,Normal,Normal,Independence Day,Independence Day,0.15,False
264,Lancome,"['From $89 + Free 6-Piece Deluxe Gift (a $167 Value)'
 'Free 9-Piece Deluxe Gift (a $167 Value)' 'BOGO Free'
 '$84+9 Pieces Deluxe Samples']",2014-07-14,0.0,25.0,0.0,2014,7,14,Monday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
265,Lancome,DealMoon Exclusive! Up to $25 off,2014-07-16,0.0,5.0,0.0,2014,7,16,Wednesday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
266,Lancome,Free 5-Piece Essentials + Free Shipping,2014-07-21,0.0,6.0,0.0,2014,7,21,Monday,False,Normal,Normal,Normal,Independence Day,0.0,False
267,Lancome,['Free 4-Travel-Size Essentials' 'Free 6-piece Gift Set + a Le Curler'],2014-07-24,0.0,13.0,0.0,2014,7,24,Thursday,False,Normal,Normal,Normal,Independence Day,0.0,False
268,Lancome,Free 5 travel-size products ($106 value),2014-07-25,0.0,3.0,0.0,2014,7,25,Friday,True,Normal,Normal,Normal,Independence Day,0.0,False
269,Lancome,From $89,2014-07-28,0.0,4.0,0.0,2014,7,28,Monday,False,Normal,Normal,Normal,Independence Day,0.0,False
270,Lancome,Free 4 Deluxe Genifique Samples + Extra Sample + Free Shipping,2014-07-29,0.0,28.0,0.0,2014,7,29,Tuesday,False,Normal,Normal,Normal,Independence Day,0.0,True
271,Lancome,['Up to $25 OFF' 'Free 4 Piece Sample (A $60 Value)'],2014-07-30,0.0,18.0,0.0,2014,7,30,Wednesday,False,Normal,Normal,Normal,Independence Day,0.0,False
272,Lancome,BOGO Free,2014-07-31,0.0,3.0,0.0,2014,7,31,Thursday,False,Normal,Normal,Normal,Independence Day,0.5,False
273,Lancome,Free 9 travel-size products ($162 value),2014-08-01,0.0,8.0,0.0,2014,8,1,Friday,True,Normal,Normal,Normal,Independence Day,0.0,False
274,Lancome,20% Off,2014-08-08,0.0,47.0,0.0,2014,8,8,Friday,True,Normal,Normal,Normal,Labor Day,0.2,False
275,Lancome,Get a complimentary eyelash curler,2014-08-12,0.0,3.0,0.0,2014,8,12,Tuesday,False,Normal,Normal,Normal,Labor Day,0.0,False
276,Lancome,Free 5 travel-size products,2014-08-16,0.0,13.0,0.0,2014,8,16,Saturday,True,Normal,Normal,Normal,Labor Day,0.0,False
277,Lancome,Free 5-Piece Gift,2014-08-21,0.0,4.0,0.0,2014,8,21,Thursday,False,Normal,Normal,Labor Day,Labor Day,0.0,True
278,Lancome,Free 7 travel-size products + Free Shipping,2014-08-23,0.0,17.0,0.0,2014,8,23,Saturday,True,Normal,Normal,Labor Day,Labor Day,0.0,False
279,Lancome,Free 5 Travel-size Products ($92 value),2014-08-25,0.0,8.0,0.0,2014,8,25,Monday,False,Normal,Normal,Labor Day,Labor Day,0.0,True
280,Lancome,Free 4 deluxe eye-grooming samples (a $76 value),2014-09-02,0.0,15.0,0.0,2014,9,2,Tuesday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,False
281,Lancome,15% Off,2014-09-04,0.0,2.0,0.0,2014,9,4,Thursday,False,Normal,Labor Day,Labor Day,Labor Day,0.15,False
282,Lancome,['$28' '$60' '$39' '15% Off' '$46.75$55.00' '$42.50$50.00' '$43.35$51.00'],2014-09-05,0.0,47.0,0.0,2014,9,5,Friday,True,Normal,Labor Day,Labor Day,Labor Day,0.0,False
283,Lancome,Free 9 travel-size products + Free Shipping,2014-09-06,0.0,12.0,0.0,2014,9,6,Saturday,True,Normal,Labor Day,Labor Day,Labor Day,0.0,False
284,Lancome,Free 5 travel-size products,2014-09-07,0.0,12.0,0.0,2014,9,7,Sunday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,False
285,Lancome,Free 5 of our best-selling products,2014-09-09,0.0,10.0,0.0,2014,9,9,Tuesday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
286,Lancome,Free 9 travel-size products + Free Shipping,2014-09-10,0.0,12.0,0.0,2014,9,10,Wednesday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
287,Lancome,Mystery Gifts,2014-09-13,0.0,3.0,0.0,2014,9,13,Saturday,True,Normal,Normal,Labor Day,Labor Day,0.0,True
288,Lancome,Free 3 Shades & 2 Deluxe Samlples,2014-09-14,0.0,5.0,0.0,2014,9,14,Sunday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
289,Lancome,Free 2 deluxe Genifique Concentrate + 2 Eye Concentrate samples + Extra Sample + Free Shipping,2014-09-16,0.0,13.0,0.0,2014,9,16,Tuesday,False,Normal,Normal,Normal,Labor Day,0.0,True
290,Lancome,Free 8 travel-size products + Free Shipping,2014-09-17,0.0,13.0,0.0,2014,9,17,Wednesday,False,Normal,Normal,Normal,Labor Day,0.0,False
291,Lancome,['15% Off' '4 Free Deluxe Samples'],2014-09-18,0.0,6.0,0.0,2014,9,18,Thursday,False,Normal,Normal,Normal,Labor Day,0.0,False
292,Lancome,15% OFF,2014-09-19,0.0,6.0,0.0,2014,9,19,Friday,True,Normal,Normal,Normal,Labor Day,0.15,False
293,Lancome,Free 5 of our best-selling products,2014-09-24,0.0,4.0,0.0,2014,9,24,Wednesday,False,Normal,Normal,Normal,Columbus Day,0.0,False
294,Lancome,Dealmoon Exclusive: 11 Deluxe Samples,2014-09-29,0.0,57.0,0.0,2014,9,29,Monday,False,Normal,Normal,Normal,Columbus Day,0.0,True
295,Lancome,Free 5 of our best-selling products,2014-09-30,0.0,4.0,0.0,2014,9,30,Tuesday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,False
296,Lancome,4 Free Deluxe Samples,2014-10-01,0.0,4.0,0.0,2014,10,1,Wednesday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,True
297,Lancome,['$68' '$39' '$60' '$89' '$84' '$55'],2014-10-03,0.0,39.0,0.0,2014,10,3,Friday,True,Normal,Normal,Columbus Day,Columbus Day,0.0,False
298,Lancome,['DEALMOON EXCLUSIVE! Free 5 Deluxe GÉNIFIQUE Samples' '$43'],2014-10-04,0.0,93.0,0.0,2014,10,4,Saturday,True,Normal,Normal,Columbus Day,Columbus Day,0.0,False
299,Lancome,Free 5 deluxe discovery-sizes of makeup and skincare,2014-10-09,0.0,16.0,0.0,2014,10,9,Thursday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
300,Lancome,"['$55.25$65.00' '$57.80$68.00' '$42.50$50.00' '15% Off'
 '5 Free Deluxe Samples']",2014-10-13,0.0,14.0,0.0,2014,10,13,Monday,False,Columbus Day,Columbus Day,Columbus Day,Columbus Day,0.0,False
301,Lancome,"['$36.5+ 6 Free Deluxe Genifique samples'
 '$35+ 6 Free Deluxe Genifique samples'
 '$38 + Free 6 deluxe Genifique samples'
 'DEALMOON EXCLUSIVE! Free 6 Deluxe GÉNIFIQUE Samples'
 '$68 + Free 6 deluxe Genifique samples'
 '$60 + Free 6 deluxe Genifique samples'
 '$39 + Free 6 deluxe Genifique samples'
 '$65 + Free 6 deluxe Genifique samples'
 '$55 + Free 6 deluxe Genifique samples'
 '$43 + 6 Deluxe Genifique samples' '15% OFF' '$46.75$55.00' '15% Off']",2014-10-14,0.0,124.0,0.0,2014,10,14,Tuesday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
302,Lancome,9 Free Deluxe Samples,2014-10-16,0.0,8.0,0.0,2014,10,16,Thursday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,True
303,Lancome,['4 Free Deluxe Samples' 'Free 10 travel-size products + Free Shipping'],2014-10-19,0.0,65.0,0.0,2014,10,19,Sunday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
304,Lancome,Free 7-Piece Gift Set,2014-11-01,0.0,133.0,0.0,2014,11,1,Saturday,True,Normal,Normal,Veterans Day,Veterans Day,0.0,True
305,Lancome,From $110+ Free 4-Piece Deluxe Gift,2014-11-06,0.0,54.0,0.0,2014,11,6,Thursday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,True
306,Lancome,15% OFF,2014-11-07,0.0,11.0,0.0,2014,11,7,Friday,True,Normal,Veterans Day,Veterans Day,Veterans Day,0.15,False
307,Lancome,Receive 8 travel-size skincare and makeup products,2014-11-08,0.0,24.0,0.0,2014,11,8,Saturday,True,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
308,Lancome,Receive 4 Free Deluxe Samples,2014-11-09,0.0,36.0,0.0,2014,11,9,Sunday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,True
309,Lancome,Up to $25 OFF +Free 4 Genifique samples,2014-11-12,0.0,92.0,0.0,2014,11,12,Wednesday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
310,Lancome,5 Free Deluxe Samples,2014-11-14,0.0,12.0,0.0,2014,11,14,Friday,True,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,True
311,Lancome,Receive 8 travel-size skincare and makeup products,2014-11-17,0.0,38.0,0.0,2014,11,17,Monday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
312,Lancome,4 Free Deluxe Samples,2014-11-19,0.0,23.0,0.0,2014,11,19,Wednesday,False,Normal,Normal,Veterans Day,Veterans Day,0.0,True
