,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count,year,month,day,weekday,Weekend_FLG,Event_1day,Event_7days,Event_14days,Event_1month,Discount_off,GWP
160,Clinique,Free Chubby Stick Intense Mini,2013-11-19,0.0,2.0,0.0,2013,11,19,Tuesday,False,Normal,Normal,Veterans Day,Veterans Day,0.0,False
161,Clinique,Free Happy Mini and Calyx Mini,2013-11-22,0.0,0.0,0.0,2013,11,22,Friday,True,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,False
162,Clinique,Free Full Size of Clinique's #1 Moisturizer(1.7oz),2013-11-24,0.0,7.0,0.0,2013,11,24,Sunday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
163,Clinique,Free 3 Minis + 4th Sample,2013-11-27,0.0,5.0,0.0,2013,11,27,Wednesday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
164,Clinique,['Free 3 Minis' 'Free Deluxe Moisture Trio'],2013-11-28,0.0,7.0,0.0,2013,11,28,Thursday,False,Thanksgiving,Thanksgiving,Thanksgiving,Thanksgiving,0.0,False
165,Clinique,Free 4 Makeup Minis,2013-11-30,0.0,11.0,0.0,2013,11,30,Saturday,True,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,False
166,Clinique,Free 5 Minis +,2013-12-05,0.0,7.0,0.0,2013,12,5,Thursday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
167,Clinique,Free 5 Minis,2013-12-06,0.0,14.0,0.0,2013,12,6,Friday,True,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
168,Clinique,Free bag+ 2 Makeup Minis,2013-12-07,0.0,0.0,0.0,2013,12,7,Saturday,True,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
169,Clinique,Free Full-size Gift plus a pretty box,2013-12-10,0.0,7.0,0.0,2013,12,10,Tuesday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,True
170,Clinique,['Free Moisture Trio' 'Free makeup trio' 'Free Holiday Red Lip Trio'],2013-12-11,0.0,7.0,0.0,2013,12,11,Wednesday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
171,Clinique,Free Happy Mini,2013-12-13,0.0,1.0,0.0,2013,12,13,Friday,True,Normal,Normal,Christmas Day,Christmas Day,0.0,False
172,Clinique,Free a Festive Nail Enamel,2013-12-15,0.0,3.0,0.0,2013,12,15,Sunday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,False
173,Clinique,Free makeup trio,2013-12-19,0.0,1.0,0.0,2013,12,19,Thursday,False,Normal,Christmas Day,Christmas Day,Christmas Day,0.0,False
174,Clinique,['Free Full Size Cleanser+ one Free Mini' '20% OFF'],2013-12-23,0.0,27.0,0.0,2013,12,23,Monday,False,Normal,Christmas Day,Christmas Day,Christmas Day,0.0,False
175,Clinique,Free Even Better Clinical Dark Spot Corrector Minis(2-week supply),2013-12-25,0.0,3.0,0.0,2013,12,25,Wednesday,False,Christmas Day,Christmas Day,Christmas Day,Christmas Day,0.0,False
176,Clinique,['Free Happy Mini Fragrance' 'Free 3 Step Minis'],2014-01-01,0.0,7.0,0.0,2014,1,1,Wednesday,False,New Year's Day,New Year's Day,New Year's Day,New Year's Day,0.0,False
177,Clinique,['Free Shipping+a Free Mini' 'Free 3 Step Minis'],2014-01-09,0.0,7.0,0.0,2014,1,9,Thursday,False,Normal,Normal,New Year's Day,New Year's Day,0.0,False
178,Clinique,Free 2 Minis,2014-01-10,0.0,1.0,0.0,2014,1,10,Friday,True,Normal,Normal,New Year's Day,New Year's Day,0.0,False
179,Clinique,Free 2 Makeup Minis,2014-01-16,0.0,3.0,0.0,2014,1,16,Thursday,False,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
180,Clinique,['5 Free Top Rated Minis' 'Free Nail enamel in Party Red'],2014-01-17,0.0,2.0,0.0,2014,1,17,Friday,True,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
181,Clinique,2 Free Minis + Free Shipping on Any Order,2014-01-25,0.0,4.0,0.0,2014,1,25,Saturday,True,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
182,Clinique,FREE,2014-01-27,0.0,14.0,0.0,2014,1,27,Monday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
183,Clinique,Free shiping,2014-01-29,0.0,0.0,0.0,2014,1,29,Wednesday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
184,Clinique,2 Free Makeup Brushes + Game Day Trio,2014-02-01,0.0,3.0,0.0,2014,2,1,Saturday,True,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
185,Clinique,3 Free Skin Care minis,2014-02-02,0.0,6.0,0.0,2014,2,2,Sunday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
186,Clinique,2 Free Makeup Brushes,2014-02-03,0.0,0.0,0.0,2014,2,3,Monday,False,Normal,Normal,Normal,Martin Luther King Jr. Day,0.0,False
187,Clinique,Free 3-Step Regimen + Surprise Pick Offer!,2014-02-05,0.0,13.0,0.0,2014,2,5,Wednesday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
188,Clinique,"Pick2,3 or 4 Minis Free",2014-02-06,0.0,5.0,0.0,2014,2,6,Thursday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
189,Clinique,Free 4 Samples,2014-02-09,0.0,2.0,0.0,2014,2,9,Sunday,False,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,True
190,Clinique,Free Nail Enamel with orders over $40,2014-02-14,0.0,0.0,0.0,2014,2,14,Friday,True,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
191,Clinique,FREE Clinique's #1 Makeup Remover + FREE Shipping,2014-02-17,0.0,1.0,0.0,2014,2,17,Monday,False,Washington's Birthday,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
192,Clinique,Free Moisture Surge Mini,2014-03-01,0.0,4.0,0.0,2014,3,1,Saturday,True,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
193,Clinique,Free Eye-Defining Duo,2014-03-03,0.0,2.0,0.0,2014,3,3,Monday,False,Normal,Normal,Normal,Washington's Birthday,0.0,False
194,Clinique,Free 4-Week Supply of Clinique's #1 De-Aging Serum,2014-03-04,0.0,12.0,0.0,2014,3,4,Tuesday,False,Normal,Normal,Normal,Washington's Birthday,0.0,False
195,Clinique,5 Free Top Rated Minis,2014-03-13,0.0,15.0,0.0,2014,3,13,Thursday,False,Normal,Normal,Normal,Washington's Birthday,0.0,False
196,Clinique,Free Moisture Surge Mini,2014-03-14,0.0,2.0,0.0,2014,3,14,Friday,True,Normal,Normal,Normal,Washington's Birthday,0.0,False
197,Clinique,Free Happy Mini Fragrance,2014-03-20,0.0,2.0,0.0,2014,3,20,Thursday,False,Normal,Normal,Normal,Normal,0.0,False
198,Clinique,['Free Shipping' 'Free 5 Top Rated Minis'],2014-03-27,0.0,13.0,0.0,2014,3,27,Thursday,False,Normal,Normal,Normal,Normal,0.0,False
199,Clinique,Free Tote + sample trio,2014-03-31,0.0,2.0,0.0,2014,3,31,Monday,False,Normal,Normal,Normal,Normal,0.0,False
200,Clinique,Free Sample Trio,2014-04-01,0.0,0.0,0.0,2014,4,1,Tuesday,False,Normal,Normal,Normal,Normal,0.0,True
201,Clinique,2 Free Makeup Minis,2014-04-07,0.0,2.0,0.0,2014,4,7,Monday,False,Normal,Normal,Normal,Normal,0.0,False
202,Clinique,Free four minis,2014-04-12,0.0,1.0,0.0,2014,4,12,Saturday,True,Normal,Normal,Normal,Normal,0.0,False
203,Clinique,3 Free Minis,2014-04-17,0.0,4.0,0.0,2014,4,17,Thursday,False,Normal,Normal,Normal,Normal,0.0,False
204,Clinique,Free Trio of Clinique’s Best-Sellers,2014-04-25,0.0,5.0,0.0,2014,4,25,Friday,True,Normal,Normal,Normal,Normal,0.0,False
205,Clinique,['9 Piece Gifts' 'Clinique'],2014-04-30,0.0,26.0,0.0,2014,4,30,Wednesday,False,Normal,Normal,Normal,Memorial Day,0.0,False
206,Clinique,['$36 ' '9 Piece Gifts'],2014-05-01,0.0,0.0,0.0,2014,5,1,Thursday,False,Normal,Normal,Normal,Memorial Day,0.0,False
207,Clinique,"['Free Shipping and Top Rated Samples'
 'From $26 + 9 Piece GWP with $35 Purchase' '9 Piece Gifts']",2014-05-02,0.0,51.0,0.0,2014,5,2,Friday,True,Normal,Normal,Normal,Memorial Day,0.0,False
208,Clinique,From $26 + 7 Piece GWP with $40 Purchase,2014-05-11,0.0,11.0,0.0,2014,5,11,Sunday,False,Normal,Normal,Normal,Memorial Day,0.0,True
209,Clinique,"['From $26 + 11- Piece GWP with $40 Purchase' '11 Piece Gifts'
 '7 Piece Gifts' 'Free 7 Piece Mystery Gift ($70 value) + Free 4 minis']",2014-05-12,0.0,43.0,1.0,2014,5,12,Monday,False,Normal,Normal,Normal,Memorial Day,0.0,False
210,Clinique,$34.50 ,2014-05-13,0.0,5.0,0.0,2014,5,13,Tuesday,False,Normal,Normal,Memorial Day,Memorial Day,0.0,False
211,Clinique,Free 7 Piece Mystery Gift ($70 value) + Free 4 minis,2014-05-16,0.0,45.0,0.0,2014,5,16,Friday,True,Normal,Normal,Memorial Day,Memorial Day,0.0,True
212,Clinique,$34.50 ,2014-05-23,0.0,0.0,0.0,2014,5,23,Friday,True,Normal,Memorial Day,Memorial Day,Memorial Day,0.0,False
213,Clinique,Free summer tote + 3 minis,2014-06-02,0.0,0.0,0.0,2014,6,2,Monday,False,Normal,Normal,Memorial Day,Memorial Day,0.0,False
214,Clinique,Free 5 Piece Gift,2014-06-11,0.0,16.0,0.0,2014,6,11,Wednesday,False,Normal,Normal,Normal,Memorial Day,0.0,True
215,Clinique,Price Down! Free 2-Week Supply of their NEW Smart Custom Repair Serum,2014-06-15,0.0,16.0,0.0,2014,6,15,Sunday,False,Normal,Normal,Normal,Independence Day,0.0,False
216,Clinique,Free 9 Piece Gift,2014-06-24,0.0,15.0,0.0,2014,6,24,Tuesday,False,Normal,Normal,Independence Day,Independence Day,0.0,True
217,Clinique,Free 4 Minis + Free Shipping,2014-06-25,0.0,1.0,0.0,2014,6,25,Wednesday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
218,Clinique,Free Moisturizer Mini,2014-06-29,0.0,1.0,0.0,2014,6,29,Sunday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
219,Clinique,Free Liquid Facial Soap Mini,2014-07-01,0.0,3.0,0.0,2014,7,1,Tuesday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
220,Clinique,Free 4 Minis + Free Shipping,2014-07-06,0.0,8.0,0.0,2014,7,6,Sunday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
221,Clinique,Free 4 Minis + Free Nail Enamel + Free Shipping,2014-07-07,0.0,1.0,0.0,2014,7,7,Monday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
222,Clinique,Free Liquid Facial Soap Mini,2014-07-09,0.0,0.0,0.0,2014,7,9,Wednesday,False,Normal,Independence Day,Independence Day,Independence Day,0.0,False
223,Clinique,"['A Free mini of Clinique’s #1 fragrance Clinique Happy + Free shipping'
 'Free Moisturizer Mini']",2014-07-11,0.0,1.0,0.0,2014,7,11,Friday,True,Normal,Normal,Independence Day,Independence Day,0.0,False
224,Clinique,Free Clinique Happy Mini Fragrance + Free Shipping,2014-07-12,0.0,0.0,0.0,2014,7,12,Saturday,True,Normal,Normal,Independence Day,Independence Day,0.0,False
225,Clinique,Free Nail Enamel + Free shipping,2014-07-13,0.0,1.0,0.0,2014,7,13,Sunday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
226,Clinique,Free Lip and Nail duo + Free shipping,2014-07-17,0.0,4.0,0.0,2014,7,17,Thursday,False,Normal,Normal,Independence Day,Independence Day,0.0,False
227,Clinique,Pick 3 Top Rated Minis + Free Shipping,2014-07-22,0.0,3.0,0.0,2014,7,22,Tuesday,False,Normal,Normal,Normal,Independence Day,0.0,False
228,Clinique,3 FREE Summer Favorites,2014-07-25,0.0,10.0,0.0,2014,7,25,Friday,True,Normal,Normal,Normal,Independence Day,0.0,False
229,Clinique,Free 7-Piece Set,2014-07-26,0.0,7.0,0.0,2014,7,26,Saturday,True,Normal,Normal,Normal,Independence Day,0.0,False
230,Clinique,Free Chubby Stick Lip Duo,2014-07-28,0.0,2.0,0.0,2014,7,28,Monday,False,Normal,Normal,Normal,Independence Day,0.0,False
231,Clinique,Free Liquid Facial Soap Mini,2014-07-31,0.0,1.0,0.0,2014,7,31,Thursday,False,Normal,Normal,Normal,Independence Day,0.0,False
232,Clinique,Free Eye Trio,2014-08-01,0.0,5.0,0.0,2014,8,1,Friday,True,Normal,Normal,Normal,Independence Day,0.0,False
233,Clinique,Free 5 Piece Gift,2014-08-04,0.0,10.0,0.0,2014,8,4,Monday,False,Normal,Normal,Normal,Labor Day,0.0,True
234,Clinique,Free 5 Minis + Free Shipping,2014-08-08,0.0,14.0,0.0,2014,8,8,Friday,True,Normal,Normal,Normal,Labor Day,0.0,False
235,Clinique,['Free Eye Makeup Duo' 'Free 4-piece gift set'],2014-08-16,0.0,2.0,0.0,2014,8,16,Saturday,True,Normal,Normal,Normal,Labor Day,0.0,False
236,Clinique,"['$49.50+ FREE Full Size Dramatically Different Moisturizing Lotion'
 'Free Travel Ready Liquid Facial Soap or Moisturizer']",2014-08-19,0.0,10.0,0.0,2014,8,19,Tuesday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
237,Clinique,"['Free Mini Almost Lipstick in Black Honey'
 '3 Free Summer Themed Minis + Cosmetics Bag']",2014-08-20,0.0,6.0,0.0,2014,8,20,Wednesday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
238,Clinique,['Free Clinical Clearing Gel mini' 'Free Shipping'],2014-08-23,0.0,8.0,0.0,2014,8,23,Saturday,True,Normal,Normal,Labor Day,Labor Day,0.0,False
239,Clinique,3 Free Minis + Free Shipping,2014-08-28,0.0,15.0,0.0,2014,8,28,Thursday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,False
240,Clinique,Free Liquid Facial Soap Mini in Oily 1 oz.,2014-08-30,0.0,0.0,0.0,2014,8,30,Saturday,True,Normal,Labor Day,Labor Day,Labor Day,0.0,False
241,Clinique,DealMoon Exclusive! FREE Full Size Dramatically Different Moisturizing Lotion,2014-09-02,0.0,45.0,0.0,2014,9,2,Tuesday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,True
242,Clinique,Free Liquid Facial Soap Mini 1 oz.,2014-09-03,0.0,2.0,0.0,2014,9,3,Wednesday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,False
243,Clinique,3 Free Mascaras,2014-09-05,0.0,1.0,0.0,2014,9,5,Friday,True,Normal,Labor Day,Labor Day,Labor Day,0.0,False
244,Clinique,Free skin care duo,2014-09-07,0.0,10.0,0.0,2014,9,7,Sunday,False,Normal,Labor Day,Labor Day,Labor Day,0.0,False
245,Clinique,['Free 3 Travel Ready Samples' '$2 + 3 Free Minis'],2014-09-11,0.0,10.0,1.0,2014,9,11,Thursday,False,Normal,Normal,Labor Day,Labor Day,0.0,False
246,Clinique,['Free Shipping' '3 Free Moisture Minis + Free Shipping'],2014-09-13,0.0,12.0,0.0,2014,9,13,Saturday,True,Normal,Normal,Labor Day,Labor Day,0.0,False
247,Clinique,['Free Long Last Lipstick mini' 'Free Full-Size Liquid Facial Soap'],2014-09-18,0.0,6.0,0.0,2014,9,18,Thursday,False,Normal,Normal,Normal,Labor Day,0.0,False
248,Clinique,Four Free Long Last Lipstick Minis,2014-09-19,0.0,2.0,0.0,2014,9,19,Friday,True,Normal,Normal,Normal,Labor Day,0.0,False
249,Clinique,Pick 3 Top Rated Samples,2014-09-20,0.0,9.0,0.0,2014,9,20,Saturday,True,Normal,Normal,Normal,Labor Day,0.0,True
250,Clinique,Free Full Size Moisture Surge CC Cream Compact SPF 25,2014-09-25,0.0,24.0,0.0,2014,9,25,Thursday,False,Normal,Normal,Normal,Columbus Day,0.0,True
251,Clinique,Free Full Sized Mascara,2014-09-27,0.0,7.0,0.0,2014,9,27,Saturday,True,Normal,Normal,Normal,Columbus Day,0.0,True
252,Clinique,3 Free Travel Ready Samples,2014-10-01,0.0,10.0,0.0,2014,10,1,Wednesday,False,Normal,Normal,Columbus Day,Columbus Day,0.0,True
253,Clinique,Free Travel Sized Eye Liner and Makeup Remover,2014-10-04,0.0,5.0,0.0,2014,10,4,Saturday,True,Normal,Normal,Columbus Day,Columbus Day,0.0,True
254,Clinique,Free 3-piece Gift Set,2014-10-09,0.0,12.0,0.0,2014,10,9,Thursday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,True
255,Clinique,Free Shipping,2014-10-12,0.0,16.0,0.0,2014,10,12,Sunday,False,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
256,Clinique,['Free Beauty Trio Kit + Free Shipping' '2 Free Minis'],2014-10-18,0.0,25.0,0.0,2014,10,18,Saturday,True,Normal,Columbus Day,Columbus Day,Columbus Day,0.0,False
257,Clinique,"['EARLY ACCESS! $49.5+7 Piece Gift ($75 value)'
 'EARLY ACCESS! $27+7 Piece Gift ($75 value)']",2014-10-25,0.0,62.0,0.0,2014,10,25,Saturday,True,Normal,Normal,Columbus Day,Columbus Day,0.0,False
258,Clinique,8 Piece Gift ($75 value),2014-10-31,0.0,16.0,0.0,2014,10,31,Friday,True,Normal,Normal,Veterans Day,Veterans Day,0.0,True
259,Clinique,$28.5+8 Piece Gift ($75 value),2014-11-03,0.0,71.0,0.0,2014,11,3,Monday,False,Normal,Normal,Veterans Day,Veterans Day,0.0,True
260,Clinique,['Free 3 Pieces Deluxe Gift' 'Gifts Upgrade! Free Clinique 8 Piece Gift'],2014-11-09,0.0,280.0,0.0,2014,11,9,Sunday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
261,Clinique,Promotion Upgrade! Free Trio of Clinique favorites,2014-11-15,0.0,66.0,0.0,2014,11,15,Saturday,True,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,False
262,Clinique,Free Full Size Dramatically Different Moisturizing Lotion,2014-11-16,0.0,17.0,0.0,2014,11,16,Sunday,False,Normal,Veterans Day,Veterans Day,Veterans Day,0.0,True
263,Clinique,['Free 8-pc Gift' 'Free Full Size Lotion or 8-pc Gift'],2014-11-20,0.0,53.0,0.0,2014,11,20,Thursday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,False
264,Clinique,Free 8-pc Gift,2014-11-21,0.0,36.0,0.0,2014,11,21,Friday,True,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
265,Clinique,['Free Clinique 4 Samples' 'Free Clinique 12 Piece Gift'],2014-11-23,0.0,244.0,0.0,2014,11,23,Sunday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,False
266,Clinique,Free Clinique 4 Piece Gift + Full Size DDM Lotion,2014-11-26,0.0,78.0,0.0,2014,11,26,Wednesday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
267,Clinique,Free Full Size Dramatically Different Moisturizing Lotion,2014-11-27,0.0,215.0,0.0,2014,11,27,Thursday,False,Thanksgiving,Thanksgiving,Thanksgiving,Thanksgiving,0.0,True
268,Clinique,20% Off + Free Shipping,2014-12-01,0.0,320.0,0.0,2014,12,1,Monday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.2,False
269,Clinique,20% Off,2014-12-02,0.0,76.0,0.0,2014,12,2,Tuesday,False,Normal,Thanksgiving,Thanksgiving,Thanksgiving,0.2,False
270,Clinique,Free 8 Deluxe Size Samples,2014-12-08,0.0,103.0,0.0,2014,12,8,Monday,False,Normal,Normal,Thanksgiving,Thanksgiving,0.0,True
271,Clinique,Free 5-Piece Kit of Bestsellers+Cosmetics Bag,2014-12-12,0.0,108.0,0.0,2014,12,12,Friday,True,Normal,Normal,Christmas Day,Christmas Day,0.0,False
272,Clinique,"['Free Travel Size Happy Fragrance + Happy Body Cream'
 '$30 Off+5 pc Bestsellers Gift+Cosmetics Bag']",2014-12-13,0.0,43.0,0.0,2014,12,13,Saturday,True,Normal,Normal,Christmas Day,Christmas Day,0.0,False
273,Clinique,Free Clinique 3 Piece Gift,2014-12-14,0.0,15.0,0.0,2014,12,14,Sunday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,True
274,Clinique,"['Free Lip Trio'
 'Dealmoon Exclusive: 15% Off + Free Shipping Your First Purchase']",2014-12-17,0.0,29.0,0.0,2014,12,17,Wednesday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,False
275,Clinique,"['Free Clinique 3 Piece Gift' '20% Off Any Order'
 'Dealmoon Exclusive: 15% Off + Free Shipping' '$12.33$14.50']",2014-12-18,0.0,973.0,495.0,2014,12,18,Thursday,False,Normal,Normal,Christmas Day,Christmas Day,0.0,False
276,Clinique,Free 5 Minis,2014-12-22,0.0,43.0,0.0,2014,12,22,Monday,False,Normal,Christmas Day,Christmas Day,Christmas Day,0.0,False
277,Clinique,Free Dramatic Eye Kit,2014-12-23,0.0,8.0,0.0,2014,12,23,Tuesday,False,Normal,Christmas Day,Christmas Day,Christmas Day,0.0,False
278,Clinique,FREE 3-Pc Delux Sample,2014-12-27,0.0,28.0,0.0,2014,12,27,Saturday,True,Normal,Christmas Day,Christmas Day,Christmas Day,0.0,True
279,Clinique,2 Free Clinique Happy Fragrance Mini,2015-01-02,0.0,5.0,0.0,2015,1,2,Friday,True,Normal,New Year's Day,New Year's Day,New Year's Day,0.0,False
280,Clinique,Free 2-week Supply of Repairwear Laser Forcus,2015-01-06,0.0,18.0,0.0,2015,1,6,Tuesday,False,Normal,New Year's Day,New Year's Day,New Year's Day,0.0,False
281,Clinique,Free 1-week Supply of Repairwear Laser Forcus,2015-01-08,0.0,8.0,0.0,2015,1,8,Thursday,False,Normal,Normal,New Year's Day,New Year's Day,0.0,False
282,Clinique,Free 5 Minis,2015-01-12,0.0,76.0,0.0,2015,1,12,Monday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
283,Clinique,Free Makeup Purse,2015-01-14,0.0,9.0,1.0,2015,1,14,Wednesday,False,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
284,Clinique,3 Free Skincare or Lip Color Essentials + Free Shipping,2015-01-16,0.0,41.0,0.0,2015,1,16,Friday,True,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
285,Clinique,"[""Free Valentine's Tote""
 'Free 10-day Supply of Clinique Smart Custom-Repair Serum']",2015-01-22,0.0,97.0,0.0,2015,1,22,Thursday,False,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
286,Clinique,Free 3-Step Travel Kit,2015-01-29,0.0,65.0,0.0,2015,1,29,Thursday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,True
287,Clinique,['Free Shipping' 'Free Travel Size Sample'],2015-01-31,0.0,22.0,0.0,2015,1,31,Saturday,True,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
288,Clinique,Free Clinique Happy Body Cream mini + Free Shipping,2015-02-01,0.0,21.0,0.0,2015,2,1,Sunday,False,Normal,Normal,Martin Luther King Jr. Day,Martin Luther King Jr. Day,0.0,False
289,Clinique,Free Superprimer Mini,2015-02-02,0.0,10.0,0.0,2015,2,2,Monday,False,Normal,Normal,Normal,Martin Luther King Jr. Day,0.0,False
290,Clinique,Free Long Last Lipstick mini,2015-02-06,0.0,10.0,0.0,2015,2,6,Friday,True,Normal,Normal,Washington's Birthday,Washington's Birthday,0.0,False
291,Clinique,5 Free Deluxe Minis,2015-02-13,0.0,70.0,0.0,2015,2,13,Friday,True,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
292,Clinique,"['Free Full-size Foaming Sonic Facial Soap'
 'FREE Lipstick Mini and Full-size Nail Polish']",2015-02-14,0.0,20.0,0.0,2015,2,14,Saturday,True,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
293,Clinique,['Free Skin Care Kit' 'Clinique GWP Offer'],2015-02-21,0.0,124.0,0.0,2015,2,21,Saturday,True,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
294,Clinique,3 Free Eye Essentials,2015-02-22,0.0,16.0,0.0,2015,2,22,Sunday,False,Normal,Washington's Birthday,Washington's Birthday,Washington's Birthday,0.0,False
295,Clinique,Free Clinique Smart Serum Sample(20-day Supply),2015-03-02,0.0,25.0,0.0,2015,3,2,Monday,False,Normal,Normal,Normal,Washington's Birthday,0.0,True
296,Clinique,Free 5 Piece Gift,2015-03-03,0.0,104.0,0.0,2015,3,3,Tuesday,False,Normal,Normal,Normal,Washington's Birthday,0.0,True
297,Clinique,Free shipping,2015-03-08,0.0,26.0,0.0,2015,3,8,Sunday,False,Normal,Normal,Normal,Washington's Birthday,0.0,False
298,Clinique,Pick 4 Free Minis,2015-03-14,0.0,17.0,0.0,2015,3,14,Saturday,True,Normal,Normal,Normal,Washington's Birthday,0.0,False
299,Clinique,Free 2 Makeup Minis,2015-03-17,0.0,5.0,0.0,2015,3,17,Tuesday,False,Normal,Normal,Normal,Washington's Birthday,0.0,False
300,Clinique,"['Dealmoon Exclusive: Free 5-Piece Gift'
 'Free Pore Refining Solutions Serum Sample']",2015-03-23,0.0,52.0,0.0,2015,3,23,Monday,False,Normal,Normal,Normal,Normal,0.0,False
301,Clinique,Free Shipping,2015-03-28,0.0,4.0,0.0,2015,3,28,Saturday,True,Normal,Normal,Normal,Normal,0.0,False
302,Clinique,Free Tote + sample trio,2015-04-04,0.0,11.0,0.0,2015,4,4,Saturday,True,Normal,Normal,Normal,Normal,0.0,False
303,Clinique,2 Free Skincare Minis,2015-04-08,0.0,16.0,0.0,2015,4,8,Wednesday,False,Normal,Normal,Normal,Normal,0.0,False
304,Clinique,Get a Free Fragrance Trio,2015-04-09,0.0,8.0,0.0,2015,4,9,Thursday,False,Normal,Normal,Normal,Normal,0.0,False
305,Clinique,['Free Fragrance Trio' 'From $16' 'Free 4 Minis'],2015-04-15,0.0,77.0,0.0,2015,4,15,Wednesday,False,Normal,Normal,Normal,Normal,0.0,False
306,Clinique,Free Travel Bag,2015-04-16,0.0,3.0,0.0,2015,4,16,Thursday,False,Normal,Normal,Normal,Normal,0.0,True
307,Clinique,Free Shipping,2015-04-18,0.0,10.0,0.0,2015,4,18,Saturday,True,Normal,Normal,Normal,Normal,0.0,False
308,Clinique,Free Fragrance Trio,2015-04-22,0.0,8.0,0.0,2015,4,22,Wednesday,False,Normal,Normal,Normal,Normal,0.0,False
309,Clinique,8 Piece Gifts,2015-04-26,0.0,70.0,0.0,2015,4,26,Sunday,False,Normal,Normal,Normal,Memorial Day,0.0,True
310,Clinique,['Free 7 Piece Gift' '8 Piece Gifts'],2015-05-05,0.0,112.0,0.0,2015,5,5,Tuesday,False,Normal,Normal,Normal,Memorial Day,0.0,False
311,Clinique,8 Piece Gifts,2015-05-06,0.0,59.0,0.0,2015,5,6,Wednesday,False,Normal,Normal,Normal,Memorial Day,0.0,True
312,Clinique,['Free 9 Piece Gift' 'Free 8-pc Gift'],2015-05-07,0.0,58.0,2.0,2015,5,7,Thursday,False,Normal,Normal,Normal,Memorial Day,0.0,False
